,path,corruption,img_id,filename,algo,clipping,timestamp,latent,epsilon,psnr_to_target,lpips_to_target
190,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/12798/ode/non_clipped/200_0.0001_0.png,voronoi_noise,12798,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,15.623183250427246,0.24183985590934753
191,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/12798/ode/non_clipped/200_0.001_0.png,voronoi_noise,12798,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,14.843732833862305,0.26100051403045654
192,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10702/original.png,voronoi_noise,10702,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
193,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10702/corrupted.png,voronoi_noise,10702,corrupted.png,none,none,2024-05-22_19-58,none,,16.521440505981445,0.11711745709180832
194,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10702/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,10702,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,16.803539276123047,0.13350795209407806
195,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10702/ode/non_clipped/200_0.000316228_0.png,voronoi_noise,10702,200_0.000316228_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.412982940673828,0.18539518117904663
196,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10702/ode/non_clipped/200_0.0001_0.png,voronoi_noise,10702,200_0.0001_0.png,ode,clipped,2024-05-22_19-58,200,0.0001,16.338245391845703,0.184859961271286
197,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/10702/ode/non_clipped/200_0.001_0.png,voronoi_noise,10702,200_0.001_0.png,ode,clipped,2024-05-22_19-58,200,0.001,16.10616683959961,0.21908041834831238
198,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13228/original.png,voronoi_noise,13228,original.png,none,none,2024-05-22_19-58,none,,inf,0.0
199,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13228/corrupted.png,voronoi_noise,13228,corrupted.png,none,none,2024-05-22_19-58,none,,15.295411109924316,0.10791544616222382
200,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13228/reconstruction/clipped/reconstruction_ddim.png,voronoi_noise,13228,reconstruction_ddim.png,reconstruction,clipped,2024-05-22_19-58,none,,14.95632553100586,0.1887928694486618
