,img_id,corruption,algo,clipping,path,filename,timestamp,latent,epsilon,psnr_to_target,lpips_to_target
91,4581,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/corrupted.png,corrupted.png,2024-05-22_19-58,none,,16.570398330688477,0.22137172520160675
92,4581,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/4581/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,18.00333023071289,0.21620529890060425
96,1669,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
97,1669,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/corrupted.png,corrupted.png,2024-05-22_19-58,none,,18.787670135498047,0.21180744469165802
98,1669,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/1669/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,18.136930465698242,0.3509518504142761
102,23811,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
103,23811,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/corrupted.png,corrupted.png,2024-05-22_19-58,none,,16.414199829101562,0.049217917025089264
104,23811,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/23811/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,15.803878784179688,0.15012472867965698
108,13891,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
109,13891,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/corrupted.png,corrupted.png,2024-05-22_19-58,none,,16.988130569458008,0.12520384788513184
110,13891,voronoi_noise,reconstruction,clipped,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/13891/reconstruction/clipped/reconstruction_ddim.png,reconstruction_ddim.png,2024-05-22_19-58,none,,16.609636306762695,0.23192256689071655
114,3327,voronoi_noise,none,none,/home/bastien/scitas/bastien/results_CODE/results/ODEDIT/CELEBAHQ/fid/good_ones/2024-05-22_19-58/voronoi_noise/3327/original.png,original.png,2024-05-22_19-58,none,,inf,0.0
